  longitude ,  latitude ,high;roll,yaw,pitch;n_vel,e_vel,u_vel;angleSpeedx_y_z;lineAccx_y_z;speed,steeringAngle
118.80997203,31.89287852,10.74;0.26,264.58,2.34;-0.39,-4.04,0.23;1.06,5.90,-0.01;0.08,-1.48,9.51;4.32,0.00
118.80997203,31.89287852,10.74;0.26,264.58,2.34;-0.39,-4.04,0.23;1.06,5.90,-0.01;0.08,-1.48,9.51;4.28,0.10
118.80997203,31.89287852,10.74;0.26,264.58,2.34;-0.39,-4.04,0.23;1.06,5.90,-0.01;0.08,-1.48,9.51;4.26,0.40
118.80997203,31.89287852,10.74;0.26,264.58,2.34;-0.39,-4.04,0.23;1.06,5.90,-0.01;0.08,-1.48,9.51;4.23,0.70
118.80997203,31.89287852,10.74;0.26,264.58,2.34;-0.39,-4.04,0.23;1.06,5.90,-0.01;0.08,-1.48,9.51;3.75,0.20
118.80997203,31.89287852,10.74;0.26,264.58,2.34;-0.39,-4.04,0.23;1.06,5.90,-0.01;0.08,-1.48,9.51;3.72,0.20
118.80997203,31.89287852,10.74;0.26,264.58,2.34;-0.39,-4.04,0.23;1.06,5.90,-0.01;0.08,-1.48,9.51;3.68,0.40
118.80997203,31.89287852,10.74;0.26,264.58,2.34;-0.39,-4.04,0.23;1.06,5.90,-0.01;0.08,-1.48,9.51;3.64,0.60
118.80997203,31.89287852,10.74;0.26,264.58,2.34;-0.39,-4.04,0.23;-6.21,-2.02,-0.71;-0.91,-0.86,10.54;3.60,0.70
118.80997203,31.89287852,10.74;0.26,264.58,2.34;-0.39,-4.04,0.23;-6.26,-2.78,-0.41;-0.26,-0.71,10.07;3.57,0.70
118.80997203,31.89287852,10.74;0.26,264.58,2.34;-0.39,-4.04,0.23;-6.26,-2.78,-0.41;-0.26,-0.71,10.07;3.16,0.70
118.80994443,31.89287633,10.95;0.50,264.53,2.03;-0.23,-2.99,0.31;-6.26,-2.78,-0.41;-0.26,-0.71,10.07;3.16,0.70
118.80994443,31.89287633,10.95;0.50,264.53,2.03;-0.23,-2.99,0.31;-6.26,-2.78,-0.41;-0.26,-0.71,10.07;3.13,-0.50
118.80994443,31.89287633,10.95;0.50,264.53,2.03;-0.23,-2.99,0.31;-6.26,-2.78,-0.41;-0.26,-0.71,10.07;3.12,-0.50
118.80994443,31.89287633,10.95;0.50,264.53,2.03;-0.23,-2.99,0.31;-6.26,-2.78,-0.41;-0.26,-0.71,10.07;3.08,-0.60
118.80994443,31.89287633,10.95;0.50,264.53,2.03;-0.23,-2.99,0.31;-6.26,-2.78,-0.41;-0.26,-0.71,10.07;3.06,-0.70
118.80994443,31.89287633,10.95;0.50,264.53,2.03;-0.23,-2.99,0.31;-6.26,-2.78,-0.41;-0.26,-0.71,10.07;3.05,-0.80
118.80994443,31.89287633,10.95;0.50,264.53,2.03;-0.23,-2.99,0.31;-6.26,-2.78,-0.41;-0.26,-0.71,10.07;3.04,-0.80
118.80994443,31.89287633,10.95;0.50,264.53,2.03;-0.23,-2.99,0.31;-6.26,-2.78,-0.41;-0.26,-0.71,10.07;3.04,-0.90
118.80994443,31.89287633,10.95;0.50,264.53,2.03;-0.23,-2.99,0.31;-6.26,-2.78,-0.41;-0.26,-0.71,10.07;2.89,-0.50
118.80994443,31.89287633,10.95;0.50,264.53,2.03;-0.23,-2.99,0.31;-6.26,-2.78,-0.41;-0.26,-0.71,10.07;2.87,-0.60
118.80994443,31.89287633,10.95;0.50,264.53,2.03;-0.23,-2.99,0.31;-6.26,-2.78,-0.41;-0.26,-0.71,10.07;2.86,-0.70
118.80994443,31.89287633,10.95;0.50,264.53,2.03;-0.23,-2.99,0.31;-0.27,0.73,0.22;-0.14,0.57,9.69;2.85,-0.80
118.80994443,31.89287633,10.95;0.50,264.53,2.03;-0.23,-2.99,0.31;-0.27,0.73,0.22;-0.14,0.57,9.69;2.84,-0.90
118.80994443,31.89287633,10.95;0.50,264.53,2.03;-0.23,-2.99,0.31;-0.27,0.73,0.22;-0.14,0.57,9.69;2.83,-0.90
118.80994443,31.89287633,10.95;0.50,264.53,2.03;-0.23,-2.99,0.31;-0.27,0.73,0.22;-0.14,0.57,9.69;2.83,-0.90
118.80992382,31.89287473,11.06;0.41,264.58,1.30;-0.24,-2.81,0.12;-0.27,0.73,0.22;-0.14,0.57,9.69;2.83,-0.70
118.80992382,31.89287473,11.06;0.41,264.58,1.30;-0.24,-2.81,0.12;-0.27,0.73,0.22;-0.14,0.57,9.69;2.93,-0.80
118.80992382,31.89287473,11.06;0.41,264.58,1.30;-0.24,-2.81,0.12;-0.27,0.73,0.22;-0.14,0.57,9.69;2.94,-0.90
118.80992382,31.89287473,11.06;0.41,264.58,1.30;-0.24,-2.81,0.12;-0.27,0.73,0.22;-0.14,0.57,9.69;2.97,-1.10
118.80992382,31.89287473,11.06;0.41,264.58,1.30;-0.24,-2.81,0.12;-0.27,0.73,0.22;-0.14,0.57,9.69;2.99,-1.20
118.80992382,31.89287473,11.06;0.41,264.58,1.30;-0.24,-2.81,0.12;-0.27,0.73,0.22;-0.14,0.57,9.69;3.02,-1.20
118.80992382,31.89287473,11.06;0.41,264.58,1.30;-0.24,-2.81,0.12;-0.27,0.73,0.22;-0.14,0.57,9.69;3.05,-1.20
118.80992382,31.89287473,11.06;0.41,264.58,1.30;-0.24,-2.81,0.12;-0.27,0.73,0.22;-0.14,0.57,9.69;3.27,-1.40
118.80992382,31.89287473,11.06;0.41,264.58,1.30;-0.24,-2.81,0.12;-0.27,0.73,0.22;-0.14,0.57,9.69;3.30,-1.50
118.80992382,31.89287473,11.06;0.41,264.58,1.30;-0.24,-2.81,0.12;-0.27,0.73,0.22;-0.14,0.57,9.69;3.32,-1.80
118.80992382,31.89287473,11.06;0.41,264.58,1.30;-0.24,-2.81,0.12;-0.34,0.43,-0.04;-0.02,1.59,8.55;3.35,-2.00
118.80992382,31.89287473,11.06;0.41,264.58,1.30;-0.24,-2.81,0.12;-0.34,0.43,-0.04;-0.02,1.59,8.55;3.38,-2.20
118.80992382,31.89287473,11.06;0.41,264.58,1.30;-0.24,-2.81,0.12;-0.34,0.43,-0.04;-0.02,1.59,8.55;3.39,-2.40
118.80992382,31.89287473,11.06;0.41,264.58,1.30;-0.24,-2.81,0.12;-0.34,0.43,-0.04;-0.02,1.59,8.55;3.42,-2.50
118.80989810,31.89287275,11.15;0.27,264.63,0.44;-0.33,-3.66,0.09;-0.34,0.43,-0.04;-0.02,1.59,8.55;3.42,-2.50
118.80989810,31.89287275,11.15;0.27,264.63,0.44;-0.33,-3.66,0.09;-0.34,0.43,-0.04;-0.02,1.59,8.55;3.74,-3.80
118.80989810,31.89287275,11.15;0.27,264.63,0.44;-0.33,-3.66,0.09;-0.34,0.43,-0.04;-0.02,1.59,8.55;3.77,-4.10
118.80989810,31.89287275,11.15;0.27,264.63,0.44;-0.33,-3.66,0.09;-0.34,0.43,-0.04;-0.02,1.59,8.55;3.80,-4.50
118.80989810,31.89287275,11.15;0.27,264.63,0.44;-0.33,-3.66,0.09;-0.34,0.43,-0.04;-0.02,1.59,8.55;3.83,-5.00
118.80989810,31.89287275,11.15;0.27,264.63,0.44;-0.33,-3.66,0.09;-0.34,0.43,-0.04;-0.02,1.59,8.55;3.85,-5.50
118.80989810,31.89287275,11.15;0.27,264.63,0.44;-0.33,-3.66,0.09;-0.34,0.43,-0.04;-0.02,1.59,8.55;4.15,-5.80
118.80989810,31.89287275,11.15;0.27,264.63,0.44;-0.33,-3.66,0.09;-0.34,0.43,-0.04;-0.02,1.59,8.55;4.15,-5.80
118.80989810,31.89287275,11.15;0.27,264.63,0.44;-0.33,-3.66,0.09;-0.34,0.43,-0.04;-0.02,1.59,8.55;4.17,-11.30
118.80989810,31.89287275,11.15;0.27,264.63,0.44;-0.33,-3.66,0.09;-0.34,0.43,-0.04;-0.02,1.59,8.55;4.19,-11.40
118.80989810,31.89287275,11.15;0.27,264.63,0.44;-0.33,-3.66,0.09;0.56,-1.01,-0.13;0.04,1.38,9.74;4.21,-11.40
118.80989810,31.89287275,11.15;0.27,264.63,0.44;-0.33,-3.66,0.09;-0.47,0.97,-1.05;0.24,1.07,10.61;4.21,-11.50
118.80989810,31.89287275,11.15;0.27,264.63,0.44;-0.33,-3.66,0.09;-0.47,0.97,-1.05;0.24,1.07,10.61;4.23,-11.60
118.80989810,31.89287275,11.15;0.27,264.63,0.44;-0.33,-3.66,0.09;-0.47,0.97,-1.05;0.24,1.07,10.61;4.26,-11.70
118.80989810,31.89287275,11.15;0.27,264.63,0.44;-0.33,-3.66,0.09;-0.47,0.97,-1.05;0.24,1.07,10.61;4.29,-11.80
118.80986796,31.89287058,11.21;0.27,265.23,0.40;-0.34,-4.43,0.05;-0.47,0.97,-1.05;0.24,1.07,10.61;4.59,-12.80
118.80986796,31.89287058,11.21;0.27,265.23,0.40;-0.34,-4.43,0.05;-0.47,0.97,-1.05;0.24,1.07,10.61;4.61,-13.10
118.80986796,31.89287058,11.21;0.27,265.23,0.40;-0.34,-4.43,0.05;-0.47,0.97,-1.05;0.24,1.07,10.61;4.63,-13.40
118.80986796,31.89287058,11.21;0.27,265.23,0.40;-0.34,-4.43,0.05;-0.47,0.97,-1.05;0.24,1.07,10.61;4.65,-13.80
118.80986796,31.89287058,11.21;0.27,265.23,0.40;-0.34,-4.43,0.05;-0.47,0.97,-1.05;0.24,1.07,10.61;4.67,-14.00
118.80986796,31.89287058,11.21;0.27,265.23,0.40;-0.34,-4.43,0.05;-0.47,0.97,-1.05;0.24,1.07,10.61;4.68,-14.40
118.80986796,31.89287058,11.21;0.27,265.23,0.40;-0.34,-4.43,0.05;-0.47,0.97,-1.05;0.24,1.07,10.61;4.70,-14.80
118.80986796,31.89287058,11.21;0.27,265.23,0.40;-0.34,-4.43,0.05;-0.47,0.97,-1.05;0.24,1.07,10.61;4.70,-23.10
118.80986796,31.89287058,11.21;0.27,265.23,0.40;-0.34,-4.43,0.05;-0.47,0.97,-1.05;0.24,1.07,10.61;4.93,-23.50
118.80986796,31.89287058,11.21;0.27,265.23,0.40;-0.34,-4.43,0.05;-0.47,0.97,-1.05;0.24,1.07,10.61;4.95,-24.20
118.80986796,31.89287058,11.21;0.27,265.23,0.40;-0.34,-4.43,0.05;-1.92,0.02,-3.25;-0.01,0.56,9.81;4.96,-24.90
118.80986796,31.89287058,11.21;0.27,265.23,0.40;-0.34,-4.43,0.05;-1.92,0.02,-3.25;-0.01,0.56,9.81;4.97,-25.60
118.80986796,31.89287058,11.21;0.27,265.23,0.40;-0.34,-4.43,0.05;-1.92,0.02,-3.25;-0.01,0.56,9.81;4.98,-26.30
118.80986796,31.89287058,11.21;0.27,265.23,0.40;-0.34,-4.43,0.05;-1.92,0.02,-3.25;-0.01,0.56,9.81;5.08,-26.60
118.80983031,31.89286836,11.28;0.44,267.10,-0.07;-0.24,-4.95,0.07;-1.92,0.02,-3.25;-0.01,0.56,9.81;5.08,-26.60
118.80983031,31.89286836,11.28;0.44,267.10,-0.07;-0.24,-4.95,0.07;-1.92,0.02,-3.25;-0.01,0.56,9.81;5.10,-34.60
118.80983031,31.89286836,11.28;0.44,267.10,-0.07;-0.24,-4.95,0.07;-1.92,0.02,-3.25;-0.01,0.56,9.81;5.11,-35.10
118.80983031,31.89286836,11.28;0.44,267.10,-0.07;-0.24,-4.95,0.07;-1.92,0.02,-3.25;-0.01,0.56,9.81;5.12,-35.50
118.80983031,31.89286836,11.28;0.44,267.10,-0.07;-0.24,-4.95,0.07;-1.92,0.02,-3.25;-0.01,0.56,9.81;5.13,-35.90
118.80983031,31.89286836,11.28;0.44,267.10,-0.07;-0.24,-4.95,0.07;-1.92,0.02,-3.25;-0.01,0.56,9.81;5.13,-36.20
118.80983031,31.89286836,11.28;0.44,267.10,-0.07;-0.24,-4.95,0.07;-1.92,0.02,-3.25;-0.01,0.56,9.81;5.15,-36.50
118.80983031,31.89286836,11.28;0.44,267.10,-0.07;-0.24,-4.95,0.07;-1.92,0.02,-3.25;-0.01,0.56,9.81;5.16,-36.90
