utm_x	utm_y	yaw	 roadwheelAngle	 speed	 angular_velocity_x	 y	 z	 linear_acc_x	 y	 z	 lat_err	 yaw_err	 longitude	 latitude
670828.470	3529874.003	3.103	-1.981	0.301	0.002	0.001	0.002	-0.003	0.687	-0.035	-0.494	0.056	118.8063134	31.8918760
670828.470	3529874.003	3.103	-1.981	0.324	-0.001	-0.000	-0.001	-0.045	0.509	-0.021	-0.494	0.056	118.8063134	31.8918760
670828.471	3529873.972	3.104	-1.981	0.324	0.008	-0.002	0.008	0.013	1.550	-0.165	-0.494	0.056	118.8063134	31.8918757
670828.471	3529873.972	3.104	-1.981	0.341	0.006	0.002	0.006	0.049	0.862	0.013	-0.493	0.056	118.8063134	31.8918757
670828.473	3529873.939	3.105	-1.981	0.341	0.009	0.000	0.009	0.066	0.733	0.086	-0.492	0.055	118.8063134	31.8918755
670828.475	3529873.904	3.105	-1.847	0.341	0.003	0.001	0.003	0.050	0.917	0.093	-0.492	0.055	118.8063134	31.8918751
670828.475	3529873.904	3.105	-1.843	0.602	0.006	-0.001	0.006	0.052	0.809	0.041	-0.491	0.055	118.8063134	31.8918751
670828.476	3529873.866	3.106	-1.833	0.631	-0.010	-0.001	-0.010	-0.056	1.300	0.204	-0.491	0.055	118.8063135	31.8918748
670828.476	3529873.866	3.106	-1.824	0.631	0.005	-0.002	0.005	0.017	0.791	0.001	-0.490	0.055	118.8063135	31.8918748
670828.478	3529873.826	3.106	-1.824	0.648	0.000	0.002	0.000	-0.065	0.566	-0.126	-0.488	0.051	118.8063135	31.8918744
670828.480	3529873.783	3.107	-1.815	0.648	0.005	0.001	0.005	-0.040	0.603	-0.077	-0.487	0.050	118.8063135	31.8918740
670828.480	3529873.783	3.107	-1.815	0.666	-0.002	0.001	-0.002	-0.050	0.720	0.052	-0.487	0.050	118.8063135	31.8918740
670828.482	3529873.738	3.108	-1.810	0.683	0.014	-0.001	0.014	0.017	1.418	0.108	-0.487	0.050	118.8063135	31.8918736
670828.482	3529873.738	3.108	-1.806	0.683	-0.002	0.000	-0.002	0.005	0.696	0.090	-0.485	0.050	118.8063135	31.8918736
670828.484	3529873.690	3.109	-1.801	0.706	0.001	0.001	0.001	0.105	0.948	0.153	-0.484	0.050	118.8063135	31.8918732
670828.486	3529873.640	3.110	-1.796	0.706	-0.004	-0.000	-0.004	0.016	0.672	0.174	-0.484	0.050	118.8063135	31.8918728
670828.486	3529873.640	3.110	-1.792	0.723	-0.001	0.001	-0.001	0.044	0.884	0.117	-0.482	0.050	118.8063135	31.8918728
670828.488	3529873.588	3.110	-1.500	0.723	0.003	-0.001	0.003	0.087	0.729	-0.180	-0.480	0.045	118.8063135	31.8918723
670828.488	3529873.588	3.110	-1.500	0.723	0.006	0.000	0.006	0.084	0.703	-0.155	-0.480	0.045	118.8063135	31.8918723
670828.490	3529873.533	3.111	-1.500	0.972	0.001	0.001	0.001	0.007	0.688	0.028	-0.478	0.045	118.8063135	31.8918718
670828.492	3529873.476	3.112	-1.500	0.972	0.003	0.004	0.003	0.033	0.791	0.108	-0.475	0.045	118.8063136	31.8918713
670828.492	3529873.476	3.112	-1.500	0.995	-0.003	0.003	-0.003	0.006	0.676	0.148	-0.475	0.045	118.8063136	31.8918713
670828.494	3529873.417	3.113	-1.500	1.019	-0.000	0.004	-0.000	0.010	0.763	0.111	-0.475	0.045	118.8063136	31.8918707
670828.494	3529873.417	3.113	-1.495	1.019	-0.005	0.008	-0.005	0.098	1.472	0.064	-0.473	0.044	118.8063136	31.8918707
670828.496	3529873.355	3.114	-1.495	1.036	0.002	0.004	0.002	0.081	0.873	0.010	-0.471	0.040	118.8063136	31.8918702
670828.498	3529873.291	3.115	-1.491	1.036	0.004	0.002	0.004	0.062	0.684	0.049	-0.471	0.040	118.8063136	31.8918696
670828.498	3529873.291	3.115	-1.486	1.059	0.003	0.000	0.003	-0.039	0.849	-0.091	-0.468	0.040	118.8063136	31.8918696
670828.500	3529873.225	3.115	-1.472	1.082	0.001	-0.001	0.001	-0.051	0.800	-0.107	-0.464	0.040	118.8063136	31.8918690
670828.500	3529873.225	3.115	-1.472	1.082	-0.001	0.001	-0.001	-0.008	0.890	-0.004	-0.464	0.040	118.8063136	31.8918690
670828.502	3529873.156	3.116	-1.472	1.082	-0.003	-0.000	-0.003	0.003	0.651	0.033	-0.461	0.035	118.8063136	31.8918684
670828.505	3529873.085	3.117	-1.245	1.082	-0.008	-0.000	-0.008	-0.030	0.589	0.121	-0.458	0.035	118.8063136	31.8918677
670828.505	3529873.085	3.117	-1.236	1.345	-0.006	0.001	-0.006	0.191	1.444	-0.081	-0.458	0.035	118.8063136	31.8918677
670828.507	3529873.011	3.118	-1.218	1.345	-0.005	0.003	-0.005	-0.023	0.614	0.056	-0.458	0.035	118.8063136	31.8918671
670828.507	3529873.011	3.118	-1.208	1.363	-0.003	0.004	-0.003	0.045	0.575	0.039	-0.455	0.034	118.8063136	31.8918671
670828.510	3529872.936	3.119	-1.204	1.380	-0.005	0.000	-0.005	0.146	1.142	0.032	-0.451	0.034	118.8063136	31.8918664
670828.512	3529872.859	3.120	-1.204	1.380	-0.002	0.003	-0.002	0.154	0.812	-0.125	-0.451	0.034	118.8063137	31.8918657
670828.512	3529872.859	3.120	-1.194	1.398	0.003	0.007	0.003	0.077	0.741	-0.028	-0.447	0.030	118.8063137	31.8918657
670828.514	3529872.779	3.120	-1.190	1.398	-0.002	0.005	-0.002	-0.087	0.677	-0.048	-0.442	0.030	118.8063137	31.8918650
670828.514	3529872.779	3.120	-1.185	1.415	0.003	0.003	0.003	0.014	0.795	0.026	-0.442	0.030	118.8063137	31.8918650
