utm_x	utm_y	yaw	 roadwheelAngle	 speed	 angular_velocity_x	 y	 z	 linear_acc_x	 y	 z	 lat_err	 yaw_err	 longitude	 latitude
671457.893	3529298.838	5.219	-0.759	10.807	-0.006	-0.032	-0.006	0.011	-0.173	0.001	0.000	0.000	118.8128643	31.8865948
671457.893	3529298.838	5.219	-0.745	10.807	0.016	0.005	0.016	0.557	0.791	-0.174	0.000	0.000	118.8128643	31.8865948
671457.436	3529299.081	5.221	-0.736	10.816	0.010	0.041	0.010	1.276	-0.052	0.996	0.000	0.000	118.8128596	31.8865970
671456.979	3529299.326	5.224	-0.713	10.816	-0.010	0.008	-0.010	0.576	0.215	0.128	0.000	0.000	118.8128548	31.8865993
671456.979	3529299.326	5.224	-0.699	10.842	-0.022	0.001	-0.022	0.182	-0.185	0.419	0.000	0.000	118.8128548	31.8865993
671456.522	3529299.573	5.225	-0.458	10.842	-0.013	-0.011	-0.013	0.413	0.430	-0.003	0.000	0.000	118.8128500	31.8866016
671456.522	3529299.573	5.225	-0.458	10.842	0.012	-0.007	0.012	0.209	0.403	-0.253	0.000	0.000	118.8128500	31.8866016
671456.066	3529299.820	5.227	-0.454	10.851	-0.020	-0.002	-0.020	0.352	-0.313	-0.877	0.000	0.000	118.8128452	31.8866039
671455.610	3529300.069	5.229	-0.440	10.851	0.021	0.023	0.021	0.470	0.528	-0.152	0.000	0.000	118.8128404	31.8866062
671455.610	3529300.069	5.229	-0.435	10.851	-0.005	0.002	-0.005	0.350	-0.495	-0.267	0.000	0.000	118.8128404	31.8866062
671455.154	3529300.319	5.231	-0.431	10.851	-0.050	0.048	-0.050	0.781	1.226	0.905	0.000	0.000	118.8128357	31.8866085
671455.154	3529300.319	5.231	-0.426	10.851	-0.067	-0.002	-0.067	0.401	0.160	0.152	0.000	0.000	118.8128357	31.8866085
671454.698	3529300.570	5.232	-0.417	10.859	-0.013	0.016	-0.013	0.523	0.629	-0.522	0.000	0.000	118.8128309	31.8866109
671454.242	3529300.822	5.233	-0.412	10.859	-0.017	0.007	-0.017	0.322	0.036	-0.709	0.000	0.000	118.8128261	31.8866132
671454.242	3529300.822	5.233	-0.407	10.868	0.002	0.024	0.002	0.161	0.283	-0.472	0.000	0.000	118.8128261	31.8866132
671453.787	3529301.074	5.235	-0.398	10.868	-0.010	0.009	-0.010	0.081	-0.016	-0.579	0.000	0.000	118.8128213	31.8866156
671453.787	3529301.074	5.235	-0.394	10.868	0.018	0.011	0.018	0.274	0.049	-0.564	0.000	0.000	118.8128213	31.8866156
671453.331	3529301.328	5.236	-0.384	10.868	0.015	0.004	0.015	0.439	-0.252	0.118	0.000	0.000	118.8128166	31.8866179
671452.876	3529301.582	5.237	-0.292	10.903	0.035	0.017	0.035	0.028	0.064	0.156	0.000	0.000	118.8128118	31.8866203
671452.876	3529301.582	5.237	-0.292	10.903	-0.025	-0.003	-0.025	0.095	1.268	0.815	0.000	0.000	118.8128118	31.8866203
671452.420	3529301.837	5.238	-0.296	10.903	0.001	-0.023	0.001	-0.508	-0.192	-1.178	0.000	0.000	118.8128070	31.8866226
671452.420	3529301.837	5.238	-0.296	10.903	-0.016	-0.021	-0.016	0.331	1.008	-0.274	0.000	0.000	118.8128070	31.8866226
671451.963	3529302.092	5.239	-0.301	10.920	0.025	-0.008	0.025	0.298	0.134	-0.478	0.000	0.000	118.8128023	31.8866250
671451.507	3529302.347	5.240	-0.301	10.920	-0.022	-0.004	-0.022	-0.172	-0.014	0.009	0.000	0.000	118.8127975	31.8866274
671451.507	3529302.347	5.240	-0.301	10.929	0.018	0.013	0.018	0.279	0.860	0.080	0.000	0.000	118.8127975	31.8866274
671451.051	3529302.603	5.241	-0.306	10.920	0.022	0.019	0.022	0.206	-0.403	0.275	0.000	0.000	118.8127927	31.8866298
671451.051	3529302.603	5.241	-0.310	10.920	0.011	-0.000	0.011	0.715	1.141	0.465	0.000	0.000	118.8127927	31.8866298
671450.594	3529302.859	5.242	-0.310	10.929	0.036	-0.019	0.036	0.133	-0.213	0.037	0.000	0.000	118.8127879	31.8866321
671450.137	3529303.115	5.243	-0.310	10.929	0.024	-0.039	0.024	-0.725	0.892	0.051	0.000	0.000	118.8127831	31.8866345
671450.137	3529303.115	5.243	-0.310	10.920	0.001	0.002	0.001	0.360	0.587	0.274	0.000	0.000	118.8127831	31.8866345
671449.679	3529303.372	5.244	-0.407	10.920	-0.012	0.015	-0.012	0.658	-0.189	-0.069	0.000	0.000	118.8127783	31.8866369
671449.679	3529303.372	5.244	-0.407	10.964	-0.031	0.011	-0.031	0.212	0.189	0.742	0.000	0.000	118.8127783	31.8866369
671449.221	3529303.629	5.246	-0.412	10.964	-0.019	-0.003	-0.019	0.640	0.506	0.507	0.000	0.000	118.8127735	31.8866393
671448.763	3529303.888	5.247	-0.421	10.972	-0.026	0.001	-0.026	0.094	-0.032	0.936	0.000	0.000	118.8127688	31.8866417
671448.763	3529303.888	5.247	-0.426	10.972	-0.029	-0.020	-0.029	0.283	0.416	0.332	0.000	0.000	118.8127688	31.8866417
671448.305	3529304.147	5.249	-0.435	10.981	-0.013	-0.035	-0.013	1.108	-0.151	-2.327	0.000	0.000	118.8127640	31.8866441
671448.305	3529304.147	5.249	-0.444	10.981	0.007	0.007	0.007	0.423	0.347	-1.593	0.000	0.000	118.8127640	31.8866441
671447.848	3529304.408	5.251	-0.449	10.981	0.025	0.021	0.025	0.125	-0.220	-0.920	0.000	0.000	118.8127592	31.8866465
671447.390	3529304.669	5.252	-0.454	10.981	0.016	0.001	0.016	0.357	0.187	1.191	0.000	0.000	118.8127544	31.8866489
671447.390	3529304.669	5.252	-0.454	10.990	-0.023	-0.015	-0.023	0.577	0.092	0.600	0.000	0.000	118.8127544	31.8866489
671446.933	3529304.931	5.254	-0.454	10.981	-0.025	-0.002	-0.025	0.217	0.843	0.501	0.000	0.000	118.8127496	31.8866514
671446.933	3529304.931	5.254	-0.454	10.981	-0.019	0.001	-0.019	0.357	-0.375	-0.482	0.000	0.000	118.8127496	31.8866514
671446.475	3529305.195	5.256	-0.431	10.981	-0.008	0.018	-0.008	0.314	0.461	-0.574	0.000	0.000	118.8127448	31.8866538
671446.017	3529305.460	5.257	-0.426	10.981	0.012	0.004	0.012	-0.188	0.160	-0.148	0.000	0.000	118.8127400	31.8866563
671446.017	3529305.460	5.257	-0.426	11.033	-0.008	-0.014	-0.008	0.279	0.501	0.246	0.000	0.000	118.8127400	31.8866563
671445.560	3529305.726	5.259	-0.417	11.033	0.015	-0.021	0.015	0.196	0.391	-0.048	0.000	0.000	118.8127352	31.8866587
671445.560	3529305.726	5.259	-0.412	11.042	0.012	-0.013	0.012	0.460	-0.253	0.013	0.000	0.000	118.8127352	31.8866587
671445.102	3529305.992	5.261	-0.412	11.042	0.016	0.007	0.016	0.364	0.439	-0.102	0.000	0.000	118.8127304	31.8866612
671444.644	3529306.259	5.262	-0.403	11.042	0.011	0.023	0.011	0.537	0.008	0.233	0.000	0.000	118.8127256	31.8866637
671444.644	3529306.259	5.262	-0.403	11.059	-0.016	0.041	-0.016	0.503	0.514	0.357	0.000	0.000	118.8127256	31.8866637
671444.186	3529306.528	5.264	-0.403	11.059	0.001	-0.013	0.001	0.372	-0.148	-0.399	0.000	0.000	118.8127208	31.8866662
671444.186	3529306.528	5.264	-0.403	11.059	-0.009	-0.017	-0.009	0.237	0.040	0.293	0.000	0.000	118.8127208	31.8866662
671443.728	3529306.797	5.265	-0.403	11.059	0.005	-0.006	0.005	0.373	0.032	0.038	0.000	0.000	118.8127161	31.8866687
671443.271	3529307.067	5.267	-0.403	11.059	-0.009	0.011	-0.009	0.225	0.174	0.337	0.000	0.000	118.8127113	31.8866712
671443.271	3529307.067	5.267	-0.403	11.059	-0.009	0.016	-0.009	0.228	0.039	-0.311	0.000	0.000	118.8127113	31.8866712
671442.813	3529307.339	5.268	-0.398	11.120	-0.006	0.020	-0.006	0.393	0.191	-0.040	0.000	0.000	118.8127065	31.8866737
671442.813	3529307.339	5.268	-0.394	11.120	0.005	0.002	0.005	0.288	-0.058	-0.578	0.000	0.000	118.8127065	31.8866737
671442.355	3529307.612	5.270	-0.394	11.120	0.035	-0.002	0.035	0.927	0.528	0.184	0.000	0.000	118.8127017	31.8866762
671441.898	3529307.885	5.271	-0.394	11.128	0.002	0.010	0.002	0.091	-0.031	-0.323	0.000	0.000	118.8126969	31.8866788
671441.898	3529307.885	5.271	-0.394	11.128	0.001	0.022	0.001	0.195	0.581	-0.007	0.000	0.000	118.8126969	31.8866788
671441.441	3529308.160	5.273	-0.394	11.128	-0.019	0.011	-0.019	0.238	0.224	0.217	0.000	0.000	118.8126921	31.8866813
671441.441	3529308.160	5.273	-0.394	11.128	-0.021	-0.011	-0.021	0.166	0.571	0.462	0.000	0.000	118.8126921	31.8866813
671440.984	3529308.436	5.274	-0.394	11.128	-0.083	-0.044	-0.083	-0.016	-0.011	-0.155	0.000	0.000	118.8126873	31.8866839
671440.526	3529308.713	5.276	-0.394	11.128	-0.016	-0.004	-0.016	0.181	0.310	0.268	0.000	0.000	118.8126825	31.8866864
671440.526	3529308.713	5.276	-0.394	11.137	-0.021	0.004	-0.021	0.418	-0.092	-0.165	0.000	0.000	118.8126825	31.8866864
671440.069	3529308.991	5.277	-0.417	11.137	-0.034	0.046	-0.034	0.965	0.529	-0.596	0.000	0.000	118.8126778	31.8866890
671440.069	3529308.991	5.277	-0.417	11.137	-0.008	0.054	-0.008	0.488	-0.039	-1.084	0.000	0.000	118.8126778	31.8866890
671439.612	3529309.270	5.279	-0.421	11.189	0.043	-0.006	0.043	0.127	0.155	-0.789	0.000	0.000	118.8126730	31.8866916
671439.155	3529309.550	5.280	-0.426	11.189	0.061	-0.013	0.061	0.156	0.132	0.622	0.000	0.000	118.8126682	31.8866942
671439.155	3529309.550	5.280	-0.431	11.198	0.040	-0.014	0.040	0.344	0.398	1.195	0.000	0.000	118.8126682	31.8866942
671438.699	3529309.831	5.282	-0.435	11.198	-0.004	-0.011	-0.004	0.277	0.245	0.758	0.000	0.000	118.8126634	31.8866968
671438.699	3529309.831	5.282	-0.440	11.198	-0.006	-0.008	-0.006	0.192	0.048	-0.231	0.000	0.000	118.8126634	31.8866968
671438.241	3529310.113	5.284	-0.444	11.198	-0.014	0.007	-0.014	-0.191	0.141	-0.385	0.000	0.000	118.8126586	31.8866994
671437.784	3529310.395	5.286	-0.449	11.198	-0.015	-0.005	-0.015	0.098	-0.146	-0.591	0.000	0.000	118.8126539	31.8867020
671437.784	3529310.395	5.286	-0.454	11.215	-0.029	0.013	-0.029	0.484	0.369	0.957	0.000	0.000	118.8126539	31.8867020
671437.327	3529310.679	5.289	-0.463	11.215	-0.000	-0.004	-0.000	0.695	0.397	0.238	0.000	0.000	118.8126491	31.8867046
671437.327	3529310.679	5.289	-0.472	11.215	0.002	-0.004	0.002	0.443	-0.003	0.175	0.000	0.000	118.8126491	31.8867046
671436.870	3529310.965	5.291	-0.491	11.215	-0.026	0.007	-0.026	0.426	-0.335	-0.726	0.000	0.000	118.8126443	31.8867073
671436.414	3529311.252	5.294	-0.574	11.276	-0.019	-0.006	-0.019	0.393	-0.681	-0.862	0.000	0.000	118.8126395	31.8867099
671436.414	3529311.252	5.294	-0.574	11.276	-0.022	0.008	-0.022	0.481	0.522	0.044	0.000	0.000	118.8126395	31.8867099
671435.958	3529311.540	5.296	-0.574	11.267	0.006	0.014	0.006	0.579	-0.826	0.152	0.000	0.000	118.8126348	31.8867126
671435.958	3529311.540	5.296	-0.569	11.267	-0.025	0.023	-0.025	0.587	0.403	0.677	0.000	0.000	118.8126348	31.8867126
671435.502	3529311.830	5.298	-0.569	11.267	0.021	0.024	0.021	0.668	0.974	0.710	0.000	0.000	118.8126300	31.8867153
671435.047	3529312.122	5.301	-0.569	11.267	-0.034	0.003	-0.034	0.380	0.320	-0.334	0.000	0.000	118.8126252	31.8867180
671435.047	3529312.122	5.301	-0.565	11.267	0.019	0.009	0.019	0.007	0.809	-0.352	0.000	0.000	118.8126252	31.8867180
671434.591	3529312.414	5.303	-0.565	11.276	0.012	-0.014	0.012	0.339	-0.869	-0.604	0.000	0.000	118.8126205	31.8867207
671434.591	3529312.414	5.303	-0.565	11.276	0.005	0.016	0.005	0.606	1.292	0.405	0.000	0.000	118.8126205	31.8867207
671434.136	3529312.708	5.306	-0.565	11.293	-0.034	0.021	-0.034	0.443	0.127	-0.108	0.000	0.000	118.8126157	31.8867234
671433.682	3529313.003	5.308	-0.565	11.293	0.028	0.043	0.028	1.099	1.222	-0.493	0.000	0.000	118.8126110	31.8867262
671433.682	3529313.003	5.308	-0.565	11.293	-0.022	-0.002	-0.022	0.304	0.231	-0.013	0.000	0.000	118.8126110	31.8867262
671433.227	3529313.301	5.310	-0.542	11.293	0.023	0.000	0.023	0.164	0.381	-0.469	0.000	0.000	118.8126062	31.8867289
671433.227	3529313.301	5.310	-0.542	11.354	-0.024	0.005	-0.024	0.604	0.492	0.974	0.000	0.000	118.8126062	31.8867289
671432.773	3529313.599	5.312	-0.537	11.354	0.007	-0.011	0.007	0.605	0.532	0.593	0.000	0.000	118.8126015	31.8867317
671432.319	3529313.899	5.314	-0.537	11.354	0.004	-0.005	0.004	0.676	-0.777	-0.390	0.000	0.000	118.8125967	31.8867344
671432.319	3529313.899	5.314	-0.537	11.354	0.019	0.003	0.019	0.351	-0.719	-0.394	0.000	0.000	118.8125967	31.8867344
671431.865	3529314.202	5.317	-0.537	11.354	-0.012	-0.024	-0.012	0.283	0.090	0.087	0.000	0.000	118.8125920	31.8867372
671431.865	3529314.202	5.317	-0.537	11.354	0.009	-0.022	0.009	0.301	-0.819	-0.335	0.000	0.000	118.8125920	31.8867372
671431.412	3529314.505	5.319	-0.537	11.363	-0.015	-0.009	-0.015	0.333	0.138	0.461	0.000	0.000	118.8125872	31.8867400
671430.959	3529314.810	5.322	-0.537	11.363	0.002	0.016	0.002	1.356	0.014	-0.073	0.000	0.000	118.8125825	31.8867429
671430.959	3529314.810	5.322	-0.537	11.363	-0.026	0.023	-0.026	0.687	-0.181	0.405	0.000	0.000	118.8125825	31.8867429
671430.508	3529315.116	5.324	-0.542	11.380	-0.017	0.007	-0.017	0.568	0.328	0.227	0.000	0.000	118.8125778	31.8867457
671430.508	3529315.116	5.324	-0.528	11.380	-0.011	-0.010	-0.011	0.235	-0.460	0.171	0.000	0.000	118.8125778	31.8867457
671430.058	3529315.422	5.326	-0.528	11.380	0.012	-0.025	0.012	0.356	-0.052	-0.534	0.000	0.000	118.8125731	31.8867485
671429.609	3529315.728	5.329	-0.528	11.380	0.013	-0.013	0.013	0.342	-0.796	-0.424	0.000	0.000	118.8125684	31.8867513
671429.609	3529315.728	5.329	-0.528	11.328	0.029	-0.005	0.029	0.642	0.351	-0.322	0.000	0.000	118.8125684	31.8867513
671429.162	3529316.036	5.331	-0.523	11.319	0.027	0.029	0.027	0.573	-0.798	-0.106	0.000	0.000	118.8125637	31.8867542
671429.162	3529316.036	5.331	-0.523	11.319	-0.011	0.028	-0.011	0.567	-0.032	0.483	0.000	0.000	118.8125637	31.8867542
671428.716	3529316.344	5.333	-0.523	11.319	0.065	0.019	0.065	1.099	0.591	0.782	0.000	0.000	118.8125591	31.8867570
671428.271	3529316.653	5.336	-0.523	11.319	0.002	-0.007	0.002	0.125	-0.902	0.895	0.000	0.000	118.8125544	31.8867599
671428.271	3529316.653	5.336	-0.523	11.328	-0.024	-0.015	-0.024	0.231	-0.018	0.209	0.000	0.000	118.8125544	31.8867599
671427.828	3529316.962	5.338	-0.523	11.328	0.011	-0.005	0.011	-0.032	0.275	-0.179	0.000	0.000	118.8125498	31.8867627
671427.828	3529316.962	5.338	-0.523	11.328	-0.025	-0.016	-0.025	0.578	0.121	-0.347	0.000	0.000	118.8125498	31.8867627
671427.385	3529317.273	5.340	-0.523	11.328	0.031	0.017	0.031	0.553	0.057	-0.865	0.000	0.000	118.8125452	31.8867656
671426.945	3529317.583	5.342	-0.523	11.328	0.026	0.002	0.026	0.477	-0.789	0.073	0.000	0.000	118.8125406	31.8867685
671426.945	3529317.583	5.342	-0.519	11.319	0.007	0.002	0.007	0.258	-0.738	0.294	0.000	0.000	118.8125406	31.8867685
671426.505	3529317.894	5.344	-0.481	11.259	0.004	0.021	0.004	1.268	0.502	0.748	0.000	0.000	118.8125360	31.8867713
671426.505	3529317.894	5.344	-0.481	11.259	0.003	0.009	0.003	0.324	-0.726	0.052	0.000	0.000	118.8125360	31.8867713
671426.066	3529318.206	5.346	-0.481	11.250	-0.019	-0.001	-0.019	0.097	-0.347	0.041	0.000	0.000	118.8125314	31.8867742
671425.629	3529318.519	5.348	-0.477	11.250	0.007	0.000	0.007	0.316	0.119	-0.093	0.000	0.000	118.8125268	31.8867771
671425.629	3529318.519	5.348	-0.477	11.250	-0.009	-0.000	-0.009	0.162	-0.357	0.732	0.000	0.000	118.8125268	31.8867771
671425.192	3529318.832	5.350	-0.477	11.250	-0.022	-0.017	-0.022	0.294	0.113	0.164	0.000	0.000	118.8125223	31.8867800
671425.192	3529318.832	5.350	-0.472	11.250	-0.010	0.003	-0.010	0.676	-0.182	-0.616	0.000	0.000	118.8125223	31.8867800
671424.757	3529319.145	5.352	-0.472	11.241	-0.046	0.021	-0.046	0.776	-1.074	-0.061	0.000	0.000	118.8125177	31.8867829
671424.323	3529319.459	5.354	-0.468	11.224	-0.079	-0.008	-0.079	0.757	-2.202	-0.270	0.000	0.000	118.8125132	31.8867858
671424.323	3529319.459	5.354	-0.468	11.224	-0.020	0.001	-0.020	0.296	-0.993	-0.074	0.000	0.000	118.8125132	31.8867858
671423.892	3529319.772	5.356	-0.468	11.224	-0.031	-0.006	-0.031	0.309	-1.479	-0.317	0.000	0.000	118.8125087	31.8867887
671423.892	3529319.772	5.356	-0.444	11.215	-0.021	0.017	-0.021	0.203	-1.264	-0.107	0.000	0.000	118.8125087	31.8867887
671423.466	3529320.082	5.358	-0.440	11.215	-0.021	0.002	-0.021	0.104	-1.685	0.129	0.000	0.000	118.8125042	31.8867915
671423.043	3529320.389	5.360	-0.440	11.016	-0.044	-0.011	-0.044	0.244	-1.456	0.073	0.000	0.000	118.8124998	31.8867944
671423.043	3529320.389	5.360	-0.440	11.016	-0.033	-0.010	-0.033	0.514	-1.001	-0.207	0.000	0.000	118.8124998	31.8867944
671422.624	3529320.693	5.361	-0.440	10.990	-0.031	-0.002	-0.031	0.443	-1.013	-0.466	0.000	0.000	118.8124955	31.8867972
671422.624	3529320.693	5.361	-0.440	10.990	-0.042	0.011	-0.042	0.588	-4.233	0.532	0.000	0.000	118.8124955	31.8867972
671422.211	3529320.995	5.363	-0.440	10.946	-0.021	-0.006	-0.021	0.497	-1.032	-0.117	0.000	0.000	118.8124911	31.8867999
671421.802	3529321.294	5.365	-0.440	10.946	-0.000	-0.004	-0.000	0.043	-2.006	-0.235	0.000	0.000	118.8124869	31.8868027
671421.802	3529321.294	5.365	-0.435	10.911	-0.021	-0.037	-0.021	-0.189	-1.808	-0.880	0.000	0.000	118.8124869	31.8868027
671421.397	3529321.591	5.367	-0.435	10.868	0.005	-0.023	0.005	0.724	-1.830	-0.834	0.000	0.000	118.8124827	31.8868054
671421.397	3529321.591	5.367	-0.435	10.868	0.019	-0.006	0.019	0.067	-1.623	0.172	0.000	0.000	118.8124827	31.8868054
671420.997	3529321.886	5.368	-0.435	10.833	0.023	0.005	0.023	0.579	-1.938	-0.511	0.000	0.000	118.8124785	31.8868082
671420.602	3529322.178	5.370	-0.380	10.833	0.011	0.005	0.011	0.526	-2.195	-0.214	0.000	0.000	118.8124744	31.8868109
671420.602	3529322.178	5.370	-0.380	10.833	0.030	0.011	0.030	0.279	-1.334	0.684	0.000	0.000	118.8124744	31.8868109
671420.211	3529322.468	5.371	-0.375	10.339	0.015	-0.022	0.015	0.108	-3.309	-0.223	0.000	0.000	118.8124703	31.8868135
671420.211	3529322.468	5.371	-0.370	10.339	-0.017	-0.020	-0.017	-0.094	-1.849	0.254	0.000	0.000	118.8124703	31.8868135
671419.824	3529322.756	5.373	-0.366	10.312	-0.003	0.005	-0.003	0.379	-1.344	0.446	0.000	0.000	118.8124662	31.8868162
671419.442	3529323.041	5.374	-0.356	10.312	-0.013	-0.003	-0.013	0.765	-3.154	1.004	0.000	0.000	118.8124622	31.8868188
671419.442	3529323.041	5.374	-0.352	10.278	-0.010	0.002	-0.010	0.281	-1.571	-0.404	0.000	0.000	118.8124622	31.8868188
671419.064	3529323.324	5.375	-0.347	10.226	0.001	0.005	0.001	0.380	-1.536	-0.626	0.000	0.000	118.8124583	31.8868214
671419.064	3529323.324	5.375	-0.343	10.226	0.012	0.019	0.012	-0.066	-1.385	-0.458	0.000	0.000	118.8124583	31.8868214
671418.691	3529323.605	5.376	-0.343	10.226	-0.007	0.001	-0.007	0.066	-1.261	-0.252	0.000	0.000	118.8124544	31.8868240
671418.321	3529323.883	5.377	-0.338	10.174	0.010	0.001	0.010	0.214	-1.366	0.027	0.000	0.000	118.8124506	31.8868266
671418.321	3529323.883	5.377	-0.338	10.139	-0.039	-0.024	-0.039	-0.198	-3.093	0.614	0.000	0.000	118.8124506	31.8868266
671417.956	3529324.158	5.378	-0.333	10.139	-0.011	-0.002	-0.011	0.133	-1.720	-0.043	0.000	0.000	118.8124467	31.8868291
671417.956	3529324.158	5.378	-0.333	9.572	-0.000	0.017	-0.000	-0.054	-1.994	0.113	0.000	0.000	118.8124467	31.8868291
671417.595	3529324.431	5.379	-0.250	9.572	-0.007	-0.003	-0.007	0.732	-2.609	-0.614	0.000	0.000	118.8124430	31.8868316
671417.238	3529324.701	5.380	-0.241	9.531	0.003	0.016	0.003	-0.110	-1.765	-0.268	0.000	0.000	118.8124392	31.8868341
671417.238	3529324.701	5.380	-0.231	9.531	-0.013	-0.002	-0.013	0.202	-1.498	-0.685	0.000	0.000	118.8124392	31.8868341
671416.886	3529324.968	5.380	-0.222	9.491	0.047	-0.035	0.047	-0.094	-2.839	-0.089	0.000	0.000	118.8124356	31.8868366
671416.886	3529324.968	5.380	-0.208	9.491	-0.003	-0.021	-0.003	-0.097	-1.450	-0.596	0.000	0.000	118.8124356	31.8868366
671416.537	3529325.233	5.381	-0.199	9.456	0.052	0.001	0.052	0.034	-3.138	0.125	0.000	0.000	118.8124319	31.8868390
671416.192	3529325.494	5.381	-0.194	9.410	0.011	0.018	0.011	0.520	-1.530	0.661	0.000	0.000	118.8124283	31.8868414
671416.192	3529325.494	5.381	-0.185	9.410	-0.025	-0.000	-0.025	-0.044	-2.014	0.402	0.000	0.000	118.8124283	31.8868414
671415.851	3529325.754	5.381	-0.176	9.375	0.000	-0.004	0.000	0.143	-0.970	0.035	0.000	0.000	118.8124248	31.8868438
671415.851	3529325.754	5.381	-0.167	9.375	0.007	0.001	0.007	0.126	-2.342	-0.917	0.000	0.000	118.8124248	31.8868438
671415.514	3529326.012	5.382	-0.157	9.329	0.009	0.007	0.009	-0.091	-1.345	-0.060	0.000	0.000	118.8124213	31.8868462
671415.181	3529326.266	5.382	-0.102	9.329	0.039	0.006	0.039	0.263	-1.096	0.205	0.000	0.000	118.8124178	31.8868485
671415.181	3529326.266	5.382	-0.102	9.329	0.003	0.003	0.003	-0.070	-1.349	0.482	0.000	0.000	118.8124178	31.8868485
671414.851	3529326.518	5.382	-0.102	8.811	0.020	0.006	0.020	0.393	-1.189	-0.339	0.000	0.000	118.8124143	31.8868509
671414.851	3529326.518	5.382	-0.102	8.776	0.010	0.001	0.010	-0.435	-2.097	-0.265	0.000	0.000	118.8124143	31.8868509
671414.526	3529326.767	5.382	-0.102	8.776	0.015	-0.000	0.015	0.251	-1.152	-0.139	0.000	0.000	118.8124109	31.8868532
671414.204	3529327.013	5.382	-0.102	8.724	0.004	-0.003	0.004	-0.245	-1.648	0.302	0.000	0.000	118.8124076	31.8868554
671414.204	3529327.013	5.382	-0.102	8.724	-0.028	0.011	-0.028	0.540	-3.057	0.013	0.000	0.000	118.8124076	31.8868554
671413.886	3529327.256	5.382	-0.097	8.689	-0.016	0.018	-0.016	0.259	-1.648	0.304	0.000	0.000	118.8124043	31.8868577
671413.886	3529327.256	5.382	-0.093	8.689	-0.005	0.013	-0.005	0.180	-1.487	0.342	0.000	0.000	118.8124043	31.8868577
671413.573	3529327.496	5.382	-0.093	8.646	-0.016	0.003	-0.016	-0.243	-1.443	-0.192	0.000	0.000	118.8124010	31.8868599
671413.263	3529327.734	5.382	-0.088	8.611	-0.008	0.010	-0.008	-0.132	-1.668	-0.405	0.000	0.000	118.8123978	31.8868621
671413.263	3529327.734	5.382	-0.083	8.611	-0.025	0.003	-0.025	-0.202	-2.579	-0.916	0.000	0.000	118.8123978	31.8868621
671412.957	3529327.969	5.381	0.116	8.611	-0.005	0.024	-0.005	-0.329	-2.632	0.243	0.000	0.000	118.8123946	31.8868642
671412.957	3529327.969	5.381	0.116	8.611	-0.017	-0.013	-0.017	-0.633	-1.527	-0.122	0.000	0.000	118.8123946	31.8868642
671412.654	3529328.200	5.381	0.120	8.064	0.005	-0.006	0.005	-0.191	-3.441	-1.371	0.000	0.000	118.8123914	31.8868664
671412.355	3529328.428	5.381	0.125	8.064	0.006	-0.008	0.006	0.027	-2.799	-0.031	0.000	0.000	118.8123883	31.8868685
671412.355	3529328.428	5.381	0.125	8.021	0.007	0.015	0.007	0.287	-1.930	0.009	0.000	0.000	118.8123883	31.8868685
671412.060	3529328.652	5.380	0.125	7.986	-0.015	0.001	-0.015	0.122	-1.825	0.063	0.000	0.000	118.8123852	31.8868705
671412.060	3529328.652	5.380	0.125	7.986	0.005	0.021	0.005	-0.061	-1.988	0.425	0.000	0.000	118.8123852	31.8868705
671411.769	3529328.874	5.379	0.125	7.943	-0.025	-0.010	-0.025	-0.317	-2.002	-0.168	0.000	0.000	118.8123822	31.8868726
671411.481	3529329.093	5.378	0.125	7.943	0.006	-0.004	0.006	0.046	-1.205	-0.961	0.000	0.000	118.8123792	31.8868746
671411.481	3529329.093	5.378	0.125	7.899	0.037	0.012	0.037	-0.305	-3.628	0.032	0.000	0.000	118.8123792	31.8868746
671411.197	3529329.308	5.377	0.125	7.899	0.007	-0.001	0.007	-0.211	-1.227	0.155	0.000	0.000	118.8123762	31.8868766
671411.197	3529329.308	5.377	0.130	7.865	0.013	0.001	0.013	-0.270	-1.341	0.606	0.000	0.000	118.8123762	31.8868766
671410.917	3529329.520	5.376	0.130	7.865	-0.015	-0.005	-0.015	0.023	-1.366	0.664	0.000	0.000	118.8123733	31.8868785
671410.640	3529329.729	5.373	0.755	7.396	-0.004	0.005	-0.004	0.180	-1.128	0.360	0.000	0.000	118.8123704	31.8868805
671410.640	3529329.729	5.373	0.796	7.396	0.001	0.008	0.001	-0.089	-1.618	-0.426	0.000	0.000	118.8123704	31.8868805
671410.366	3529329.935	5.370	0.838	7.344	-0.018	0.009	-0.018	-0.275	-1.644	-0.311	0.000	0.000	118.8123675	31.8868823
671410.366	3529329.935	5.370	0.884	7.344	-0.003	0.009	-0.003	-0.293	-1.147	-0.812	0.000	0.000	118.8123675	31.8868823
671410.096	3529330.137	5.367	0.931	7.300	0.021	0.011	0.021	-0.359	-1.269	-0.412	0.000	0.000	118.8123647	31.8868842
671409.831	3529330.336	5.361	0.981	7.300	0.002	0.005	0.002	-0.764	-2.014	0.222	0.000	0.000	118.8123620	31.8868860
671409.831	3529330.336	5.361	1.028	7.266	-0.009	-0.001	-0.009	-0.505	-1.145	0.020	0.000	0.000	118.8123620	31.8868860
671409.570	3529330.531	5.356	1.083	7.222	0.004	-0.012	0.004	-0.536	-1.381	0.472	0.000	0.000	118.8123592	31.8868878
